"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2022","88.61","87.13","89.48","86.00","19.77K","1.65%"
"05/12/2022","87.17","87.85","88.28","85.40","18.11K","-0.92%"
"02/12/2022","87.98","85.03","87.98","84.45","16.95K","3.65%"
"01/12/2022","84.88","84.63","88.69","83.91","22.09K","-0.02%"
"30/11/2022","84.90","81.12","85.25","80.81","26.55K","4.31%"
"29/11/2022","81.39","78.86","81.50","78.05","13.53K","3.56%"
"28/11/2022","78.59","78.92","79.00","76.92","17.25K","-0.48%"
"25/11/2022","78.97","78.71","79.76","78.10","11.48K","0.36%"
"24/11/2022","78.69","76.05","78.75","75.64","14.09K","3.72%"
"23/11/2022","75.87","74.07","76.88","73.61","14.45K","2.71%"
"22/11/2022","73.87","74.70","74.70","73.44","12.48K","-0.55%"
"21/11/2022","74.28","72.44","75.18","71.68","15.86K","2.50%"
"18/11/2022","72.47","72.38","73.99","71.95","19.32K","0.10%"
"17/11/2022","72.40","73.55","74.71","71.89","21.45K","-1.38%"
"16/11/2022","73.41","77.00","77.41","73.08","30.68K","-4.23%"
"15/11/2022","76.65","75.03","77.25","74.00","20.44K","1.89%"
"14/11/2022","75.23","75.69","76.00","74.59","20.13K","-0.80%"
"11/11/2022","75.84","73.33","76.54","73.05","20.33K","3.82%"
"10/11/2022","73.05","72.50","74.29","70.50","27.27K","0.40%"
"09/11/2022","72.76","76.06","76.94","72.55","37.96K","-4.34%"
"08/11/2022","76.06","77.75","77.79","75.55","22.83K","-1.85%"
"07/11/2022","77.49","76.36","78.20","75.54","17.48K","1.48%"
"04/11/2022","76.36","76.50","79.50","76.17","20.66K","0.10%"
"03/11/2022","76.28","76.63","78.20","75.36","26.29K","-0.55%"
"02/11/2022","76.70","77.16","78.57","76.08","13.91K","-0.03%"
"01/11/2022","76.72","79.78","80.69","75.69","20.00K","-4.06%"
"31/10/2022","79.97","81.77","82.00","78.15","13.80K","-1.53%"
"28/10/2022","81.21","80.27","82.58","80.01","18.87K","1.25%"
"27/10/2022","80.21","75.26","81.00","74.90","26.46K","5.83%"
"26/10/2022","75.79","77.25","78.87","74.90","22.98K","-1.71%"
"25/10/2022","77.11","72.41","77.80","71.99","31.49K","6.62%"
"24/10/2022","72.32","69.00","72.66","67.64","23.32K","5.24%"
"21/10/2022","68.72","66.71","69.42","66.66","12.84K","2.77%"
"20/10/2022","66.87","67.23","67.88","66.54","18.01K","-0.62%"
"19/10/2022","67.29","67.25","69.69","66.99","19.13K","-0.71%"
"18/10/2022","67.77","67.29","68.39","66.51","18.00K","0.39%"
"17/10/2022","67.51","68.01","68.63","66.26","16.57K","-0.75%"
"14/10/2022","68.02","68.72","69.00","67.12","13.34K","-1.19%"
"13/10/2022","68.84","66.37","69.50","65.75","26.08K","3.19%"
"12/10/2022","66.71","66.40","68.64","65.01","21.02K","0.56%"
"11/10/2022","66.34","66.90","67.40","65.65","16.72K","-0.64%"
"10/10/2022","66.77","68.98","69.40","65.71","17.06K","-4.41%"
"07/10/2022","69.85","69.20","70.39","67.63","15.42K","1.29%"
"06/10/2022","68.96","66.89","69.49","65.50","15.70K","2.82%"
"05/10/2022","67.07","67.72","71.36","66.54","19.79K","0.22%"
"04/10/2022","66.92","66.62","68.35","65.40","19.88K","1.49%"
"03/10/2022","65.94","66.55","66.73","64.25","14.31K","-1.18%"
"30/09/2022","66.73","64.86","68.66","64.86","16.14K","1.52%"
"29/09/2022","65.73","65.53","66.86","64.14","19.93K","0.89%"
"28/09/2022","65.15","67.80","68.27","64.37","24.12K","-4.13%"
"27/09/2022","67.96","70.33","71.10","67.37","16.53K","-3.37%"
"26/09/2022","70.33","65.15","71.95","64.10","20.57K","6.93%"
"23/09/2022","65.77","70.01","70.30","65.35","22.61K","-6.63%"
"22/09/2022","70.44","69.90","71.12","69.01","12.49K","0.93%"
"21/09/2022","69.79","71.79","71.79","69.10","16.73K","-1.90%"
"20/09/2022","71.14","70.55","73.00","70.26","14.61K","0.06%"
"19/09/2022","71.10","73.32","73.80","70.15","18.64K","-2.96%"
"16/09/2022","73.27","71.85","73.93","71.11","15.44K","1.98%"
"15/09/2022","71.85","72.38","72.55","70.00","27.11K","-0.95%"
"14/09/2022","72.54","70.49","73.80","68.41","21.27K","4.00%"
"13/09/2022","69.75","71.99","72.44","68.01","24.20K","-2.88%"
"12/09/2022","71.82","65.99","72.62","65.73","22.24K","8.69%"
"09/09/2022","66.08","67.05","67.95","65.55","19.89K","-1.73%"
"08/09/2022","67.24","69.31","69.31","66.00","24.73K","-2.59%"
"07/09/2022","69.03","69.51","71.11","68.00","28.87K","-1.22%"
"06/09/2022","69.88","74.00","74.71","69.20","36.85K","-6.14%"
"05/09/2022","74.45","77.49","77.49","73.70","29.61K","-4.42%"
"02/09/2022","77.89","80.75","81.22","77.45","19.11K","-3.59%"
"01/09/2022","80.79","80.41","81.35","77.45","28.26K","0.95%"
"31/08/2022","80.03","81.06","81.61","79.00","22.95K","-0.97%"
"30/08/2022","80.81","86.28","86.89","79.92","30.59K","-6.75%"
"29/08/2022","86.66","90.50","90.50","85.69","13.82K","-4.04%"
"26/08/2022","90.31","89.04","90.49","88.06","12.41K","1.12%"
"25/08/2022","89.31","89.20","90.66","87.20","15.31K","0.08%"
"24/08/2022","89.24","90.00","91.39","88.37","16.69K","-0.06%"
"23/08/2022","89.29","92.51","94.19","88.85","20.11K","-3.12%"
"22/08/2022","92.17","98.50","98.69","90.85","20.61K","-5.96%"
"19/08/2022","98.01","96.30","99.22","95.60","14.81K","2.05%"
"18/08/2022","96.04","96.25","97.49","92.70","19.87K","0.25%"
"17/08/2022","95.80","92.35","96.44","92.23","18.64K","4.04%"
"16/08/2022","92.08","90.07","92.66","90.07","18.19K","1.43%"
"15/08/2022","90.78","89.35","90.87","88.50","14.70K","2.15%"
"12/08/2022","88.87","86.90","89.25","86.82","16.55K","1.51%"
"11/08/2022","87.55","85.98","88.03","85.35","15.57K","1.90%"
"10/08/2022","85.92","85.50","86.30","84.25","14.48K","-0.01%"
"09/08/2022","85.93","84.18","86.08","83.95","12.99K","2.53%"
"08/08/2022","83.81","85.00","85.50","83.65","12.98K","-1.12%"
"05/08/2022","84.76","84.31","85.45","83.50","12.35K","0.68%"
"04/08/2022","84.19","83.60","84.85","83.28","17.59K","0.24%"
"03/08/2022","83.99","81.83","84.10","81.65","14.09K","2.49%"
"02/08/2022","81.95","80.15","82.25","79.64","19.58K","1.70%"
"01/08/2022","80.58","78.50","80.87","78.10","11.87K","2.58%"
"29/07/2022","78.55","78.96","79.50","77.54","18.60K","-0.52%"
"28/07/2022","78.96","76.25","80.12","76.07","16.57K","3.70%"
"27/07/2022","76.14","76.61","77.79","75.78","14.50K","-0.70%"
"26/07/2022","76.68","76.69","77.50","75.85","19.52K","0.41%"
"25/07/2022","76.37","76.12","78.42","75.49","22.15K","0.09%"
"22/07/2022","76.30","78.20","79.80","76.00","28.56K","-2.32%"
"21/07/2022","78.11","79.20","79.80","77.65","31.89K","-0.93%"
"20/07/2022","78.84","83.60","83.64","78.70","38.18K","-5.75%"
"19/07/2022","83.65","85.20","85.20","82.80","20.97K","-1.52%"
"18/07/2022","84.94","85.50","85.50","83.70","12.22K","-0.52%"
"15/07/2022","85.38","83.53","85.74","83.51","14.30K","1.68%"
"14/07/2022","83.97","84.10","84.79","83.26","14.52K","0.13%"
"13/07/2022","83.86","86.01","86.57","83.56","14.30K","-2.09%"
"12/07/2022","85.65","84.60","86.06","83.33","16.96K","1.53%"
"11/07/2022","84.36","82.77","84.62","82.70","11.90K","1.90%"
"08/07/2022","82.79","84.92","85.00","82.60","13.96K","-2.51%"
"07/07/2022","84.92","83.50","85.46","82.76","15.02K","2.04%"
"06/07/2022","83.22","82.98","84.64","82.70","13.94K","0.04%"
"05/07/2022","83.19","84.99","84.99","82.52","14.86K","-1.61%"
"04/07/2022","84.55","85.58","87.17","83.50","14.14K","-1.20%"
"01/07/2022","85.58","89.32","90.35","85.01","18.40K","-5.08%"
"30/06/2022","90.16","88.10","90.33","87.30","18.40K","2.05%"
"29/06/2022","88.35","87.42","90.13","87.11","20.93K","1.09%"
"28/06/2022","87.40","84.32","88.06","83.75","15.77K","2.76%"
"27/06/2022","85.05","84.00","85.74","83.00","15.67K","1.94%"
"24/06/2022","83.43","84.28","84.50","83.01","14.64K","-0.83%"
"23/06/2022","84.13","81.75","84.25","81.55","16.81K","2.75%"
"22/06/2022","81.88","84.50","84.83","81.20","21.27K","-3.36%"
"21/06/2022","84.73","84.33","85.43","83.54","14.00K","0.87%"
"20/06/2022","84.00","83.50","85.33","82.90","14.28K","1.98%"
"17/06/2022","82.37","82.90","84.18","81.80","14.47K","-0.76%"
"16/06/2022","83.00","86.20","86.90","82.15","17.93K","-3.71%"
"15/06/2022","86.20","83.76","86.98","83.16","18.14K","2.44%"
"14/06/2022","84.15","81.82","84.50","81.25","16.34K","3.20%"
"13/06/2022","81.54","82.10","82.24","79.81","16.78K","-0.39%"
"10/06/2022","81.86","81.09","82.80","80.15","14.89K","1.05%"
"09/06/2022","81.01","80.25","82.20","79.41","19.64K","1.50%"
"08/06/2022","79.81","80.92","81.98","79.10","27.95K","-1.84%"
"07/06/2022","81.31","82.25","82.93","80.63","18.47K","-0.15%"
"06/06/2022","81.43","87.21","87.21","81.23","16.41K","-6.26%"
"03/06/2022","86.87","86.34","87.33","85.99","4.57K","0.61%"
"02/06/2022","86.34","86.15","88.64","85.62","8.33K","0.30%"
"01/06/2022","86.08","84.22","87.64","83.81","13.34K","2.45%"
"31/05/2022","84.02","84.00","85.00","83.50","12.54K","0.06%"
"30/05/2022","83.97","84.36","85.05","83.09","11.27K","-0.27%"
"27/05/2022","84.20","84.87","85.33","83.45","12.45K","-0.66%"
"26/05/2022","84.76","81.15","85.21","81.11","23.61K","4.13%"
"25/05/2022","81.40","80.84","82.63","80.29","13.83K","0.10%"
"24/05/2022","81.32","78.12","82.66","77.38","19.83K","4.06%"
"23/05/2022","78.15","80.16","82.67","77.80","19.45K","-2.79%"
"20/05/2022","80.39","83.50","84.20","80.16","19.00K","-3.35%"
"19/05/2022","83.18","84.57","85.55","80.16","28.70K","-1.72%"
"18/05/2022","84.64","88.92","90.00","82.77","32.16K","-7.72%"
"17/05/2022","91.72","90.40","92.75","89.61","19.89K","2.41%"
"16/05/2022","89.56","87.70","90.35","87.63","14.99K","1.22%"
"13/05/2022","88.48","88.07","90.50","87.60","13.90K","0.25%"
"12/05/2022","88.26","88.58","89.05","86.71","22.74K","-0.64%"
"11/05/2022","88.83","87.51","90.04","81.90","30.32K","1.71%"
"10/05/2022","87.34","87.00","88.69","85.75","20.37K","0.37%"
"09/05/2022","87.02","91.37","92.22","86.52","29.90K","-4.94%"
"06/05/2022","91.54","89.27","92.45","88.40","23.56K","2.96%"
"05/05/2022","88.91","88.70","91.99","86.82","27.93K","0.68%"
"04/05/2022","88.31","88.15","89.32","85.97","24.45K","0.14%"
"03/05/2022","88.19","83.30","89.06","82.72","23.53K","6.20%"
"02/05/2022","83.04","83.59","84.90","82.44","10.84K","-1.67%"
"29/04/2022","84.45","82.97","85.84","82.29","16.07K","2.14%"
"28/04/2022","82.68","81.48","83.67","79.90","20.23K","2.06%"
"27/04/2022","81.01","81.25","81.94","78.80","22.30K","-2.06%"
"26/04/2022","82.71","84.58","85.25","81.95","22.85K","-0.90%"
"25/04/2022","83.46","88.09","88.32","82.30","24.04K","-6.21%"
"22/04/2022","88.99","85.99","89.89","85.75","22.33K","2.95%"
"21/04/2022","86.44","86.50","87.69","85.58","14.75K","-1.57%"
"20/04/2022","87.82","80.44","88.50","79.79","30.56K","9.50%"
"19/04/2022","80.20","80.14","80.95","79.52","18.38K","0.29%"
"14/04/2022","79.97","77.38","80.25","77.38","15.28K","3.27%"
"13/04/2022","77.44","79.17","79.17","77.23","15.19K","-1.99%"
"12/04/2022","79.01","77.65","79.29","76.85","16.03K","1.36%"
"11/04/2022","77.95","79.75","80.16","77.55","16.22K","-2.67%"
"08/04/2022","80.09","79.63","80.98","79.51","13.93K","0.19%"
"07/04/2022","79.94","77.17","80.40","76.34","19.50K","3.58%"
"06/04/2022","77.18","78.01","79.56","76.71","19.74K","-1.11%"
"05/04/2022","78.05","78.76","78.94","77.44","17.90K","-0.57%"
"04/04/2022","78.50","78.22","79.40","77.14","15.61K","0.01%"
"01/04/2022","78.49","77.00","79.88","76.34","16.91K","2.63%"
"31/03/2022","76.48","78.51","80.50","75.35","35.66K","-2.34%"
"30/03/2022","78.31","81.05","81.62","76.80","37.77K","-4.15%"
"29/03/2022","81.70","80.90","81.99","80.17","25.58K","1.10%"
"28/03/2022","80.81","78.70","81.99","77.87","22.02K","2.81%"
"25/03/2022","78.60","78.26","79.06","77.23","18.50K","0.46%"
"24/03/2022","78.24","76.62","79.24","75.90","16.43K","2.14%"
"23/03/2022","76.60","80.90","81.30","75.85","30.57K","-5.05%"
"22/03/2022","80.67","79.05","81.40","78.61","18.47K","2.91%"
"21/03/2022","78.39","78.72","79.74","77.52","13.94K","-0.63%"
"18/03/2022","78.89","80.00","80.00","78.32","19.04K","-1.25%"
"17/03/2022","79.89","79.18","80.19","76.32","23.82K","2.21%"
"16/03/2022","78.16","77.51","79.11","75.25","22.57K","0.94%"
"15/03/2022","77.43","77.00","79.15","75.01","24.73K","-1.09%"
"14/03/2022","78.28","76.00","81.50","75.81","19.37K","1.98%"
"11/03/2022","76.76","75.93","78.00","73.71","22.27K","0.46%"
"10/03/2022","76.41","72.53","76.68","69.52","32.70K","4.41%"
"09/03/2022","73.18","68.02","74.67","67.22","36.12K","6.82%"
"08/03/2022","68.51","57.40","69.29","56.50","38.50K","17.51%"
"07/03/2022","58.30","64.29","64.29","56.82","47.75K","-10.45%"
"04/03/2022","65.10","66.00","68.74","64.30","35.93K","-3.34%"
"03/03/2022","67.35","68.70","69.49","63.49","40.64K","-1.66%"
"02/03/2022","68.49","70.55","70.96","55.00","78.46K","-0.52%"
"01/03/2022","68.85","82.60","84.43","66.00","78.66K","-16.25%"
"28/02/2022","82.21","85.94","86.00","80.12","36.02K","-6.73%"
"25/02/2022","88.14","88.24","89.70","87.06","20.87K","1.28%"
"24/02/2022","87.03","95.00","95.00","86.15","49.74K","-8.46%"
"23/02/2022","95.07","89.79","95.56","89.54","30.15K","5.90%"
"22/02/2022","89.77","89.90","90.28","88.10","22.31K","0.10%"
"21/02/2022","89.68","89.07","90.95","88.02","19.95K","0.23%"
"18/02/2022","89.47","86.16","89.66","86.16","21.37K","3.51%"
"17/02/2022","86.44","89.84","90.45","85.80","31.59K","-3.81%"
"16/02/2022","89.86","90.29","91.21","87.77","31.05K","-1.40%"
"15/02/2022","91.14","91.48","92.75","90.31","26.15K","-0.68%"
"14/02/2022","91.76","93.70","94.00","89.90","23.37K","-1.20%"
"11/02/2022","92.87","90.50","93.38","88.50","24.98K","2.30%"
"10/02/2022","90.78","91.45","93.42","89.25","28.87K","-0.01%"
"09/02/2022","90.79","96.29","97.60","90.26","35.63K","-6.33%"
"08/02/2022","96.93","97.00","98.49","95.25","30.32K","0.24%"
"07/02/2022","96.70","96.62","96.80","93.70","24.30K","0.26%"
"04/02/2022","96.45","94.89","97.50","94.44","27.89K","1.73%"
"03/02/2022","94.81","94.25","94.94","93.10","22.09K","0.64%"
"02/02/2022","94.21","90.00","94.62","89.60","40.36K","5.24%"
"01/02/2022","89.52","89.74","89.94","87.16","22.35K","0.31%"
"31/01/2022","89.24","89.37","89.95","88.10","17.72K","0.02%"
"28/01/2022","89.22","89.40","90.63","88.88","19.66K","-0.60%"
"27/01/2022","89.76","87.90","89.95","87.90","21.72K","1.24%"
"26/01/2022","88.66","87.37","90.00","86.63","28.00K","1.38%"
"25/01/2022","87.45","84.30","88.10","83.61","28.18K","4.08%"
"24/01/2022","84.02","84.40","86.45","83.02","26.65K","-0.53%"
"21/01/2022","84.47","85.21","85.65","83.28","20.16K","-1.31%"
"20/01/2022","85.59","81.34","85.97","80.53","31.23K","4.26%"
"19/01/2022","82.09","82.80","82.80","80.80","31.78K","-0.70%"
"18/01/2022","82.67","80.40","82.97","79.00","46.23K","2.59%"
"17/01/2022","80.58","82.70","82.75","79.88","15.80K","-1.83%"
"14/01/2022","82.08","82.05","83.75","81.50","24.95K","1.89%"
"13/01/2022","80.56","80.20","81.43","77.55","25.06K","0.69%"
"12/01/2022","80.01","82.70","83.24","79.15","20.17K","-1.59%"
"11/01/2022","81.30","81.40","84.45","80.12","23.49K","1.51%"
"10/01/2022","80.09","86.12","87.00","79.80","30.95K","-6.24%"
"07/01/2022","85.42","86.80","87.61","85.21","15.83K","-1.52%"
"06/01/2022","86.74","87.47","87.80","85.33","13.39K","-0.96%"
"05/01/2022","87.58","85.90","88.55","85.27","20.64K","3.14%"
"04/01/2022","84.91","83.95","86.80","83.81","17.53K","1.07%"
"03/01/2022","84.01","79.80","84.40","79.80","9.98K","4.17%"
"31/12/2021","80.65","79.98","81.25","79.55","3.69K","0.61%"
"30/12/2021","80.16","80.50","80.65","79.25","8.54K","-0.25%"
"29/12/2021","80.36","79.13","80.87","78.11","13.84K","1.35%"
"28/12/2021","79.29","76.80","79.69","76.21","4.61K","3.08%"
"27/12/2021","76.92","75.87","77.13","75.04","3.63K","0.80%"
"24/12/2021","76.31","74.70","76.87","74.51","2.38K","2.48%"
"23/12/2021","74.46","77.50","77.75","74.25","19.47K","-3.08%"
"22/12/2021","76.83","80.07","80.17","75.45","31.50K","-5.08%"
"21/12/2021","80.94","80.52","82.85","78.09","18.01K","1.06%"
"20/12/2021","80.09","74.00","81.75","73.42","28.04K","8.20%"
"17/12/2021","74.02","85.25","85.25","73.25","42.72K","-13.64%"
"16/12/2021","85.71","82.18","86.05","81.12","34.66K","5.57%"
"15/12/2021","81.19","80.35","82.24","80.10","28.37K","1.34%"
"14/12/2021","80.12","82.32","83.88","78.90","21.06K","-3.14%"
"13/12/2021","82.72","84.80","87.40","82.20","18.39K","-1.96%"
"10/12/2021","84.37","81.08","84.50","80.48","29.31K","4.32%"
"09/12/2021","80.88","90.25","90.75","80.40","29.01K","-9.54%"
"08/12/2021","89.41","85.64","91.19","85.51","27.84K","4.77%"
"07/12/2021","85.34","82.30","85.94","82.30","19.74K","4.52%"
"06/12/2021","81.65","79.14","82.17","78.74","15.71K","3.83%"
"03/12/2021","78.64","80.41","80.80","78.38","12.64K","-2.01%"
"02/12/2021","80.25","76.51","80.35","76.50","15.68K","3.95%"
"01/12/2021","77.20","75.95","78.76","75.60","10.85K","1.94%"
"30/11/2021","75.73","74.12","75.81","73.54","14.83K","1.60%"
"29/11/2021","74.54","74.20","76.06","74.20","13.08K","1.94%"
"26/11/2021","73.12","74.38","74.51","70.70","7.14K","-2.23%"
"25/11/2021","74.79","73.58","75.37","72.50","13.11K","2.13%"
"24/11/2021","73.23","69.93","73.48","69.25","13.30K","5.38%"
"23/11/2021","69.49","70.30","70.93","69.10","12.72K","-1.04%"
"22/11/2021","70.22","70.09","71.48","69.59","7.51K","0.82%"
"19/11/2021","69.65","69.47","70.10","68.90","6.42K","0.39%"
"18/11/2021","69.38","67.57","69.49","66.62","9.09K","2.86%"
"17/11/2021","67.45","68.15","68.73","67.10","10.94K","-0.56%"
"16/11/2021","67.83","66.80","68.10","66.57","8.17K","2.43%"
"15/11/2021","66.22","63.94","67.27","63.94","9.55K","4.15%"
"12/11/2021","63.58","63.98","64.81","63.43","4.86K","-0.69%"
"11/11/2021","64.02","63.12","64.22","62.40","4.90K","0.85%"
"10/11/2021","63.48","60.45","63.58","60.31","8.93K","4.49%"
"09/11/2021","60.75","60.35","61.70","60.23","6.80K","-0.34%"
"08/11/2021","60.96","60.27","61.43","60.16","10.61K","2.06%"
"05/11/2021","59.73","60.23","61.53","59.63","8.23K","-0.75%"
"04/11/2021","60.18","59.76","61.76","59.25","5.61K","0.05%"
"03/11/2021","60.15","59.86","60.67","59.42","6.88K","0.60%"
"02/11/2021","59.79","57.70","60.00","57.50","15.25K","4.36%"
"01/11/2021","57.29","59.41","60.78","57.00","4.70K","-3.03%"
"29/10/2021","59.08","59.30","59.87","58.50","6.87K","0.24%"
"28/10/2021","58.94","59.73","59.84","58.32","3.46K","-2.21%"
"27/10/2021","60.27","60.00","60.45","59.20","4.64K","0.18%"
"26/10/2021","60.16","59.68","60.54","59.14","5.47K","1.36%"
"25/10/2021","59.35","59.51","60.11","58.92","4.84K","1.21%"
"22/10/2021","58.64","58.51","60.53","58.44","4.74K","0.46%"
"21/10/2021","58.37","57.80","58.99","56.90","12.64K","0.40%"
"20/10/2021","58.14","55.48","58.48","55.48","6.45K","5.86%"
"19/10/2021","54.92","58.26","58.69","54.45","7.93K","-6.79%"
"18/10/2021","58.92","58.93","60.00","57.64","4.49K","-1.46%"
"15/10/2021","59.79","62.16","62.19","58.62","4.22K","-3.24%"
"14/10/2021","61.79","59.79","62.08","59.79","10.06K","3.94%"
"13/10/2021","59.45","59.42","60.54","58.65","5.22K","0.19%"
"12/10/2021","59.34","59.52","59.91","58.91","3.00K","-0.40%"
"11/10/2021","59.58","58.67","60.66","58.49","2.33K","1.40%"
"08/10/2021","58.76","60.49","61.15","58.30","6.56K","-3.37%"
"07/10/2021","60.81","60.18","61.11","58.20","9.85K","2.06%"
"06/10/2021","59.58","65.16","65.16","59.35","12.72K","-8.56%"
"05/10/2021","65.16","64.25","65.80","64.20","9.91K","2.10%"
"04/10/2021","63.82","63.27","64.90","62.71","3.33K","2.19%"
"01/10/2021","62.45","62.25","64.15","61.53","2.89K","0.47%"
"30/09/2021","62.16","63.27","63.27","60.73","5.41K","-1.77%"
"29/09/2021","63.28","63.46","63.50","61.74","7.27K","1.59%"
"28/09/2021","62.29","65.75","66.00","62.07","8.30K","-3.75%"
"27/09/2021","64.72","64.25","65.33","64.00","6.05K","2.26%"
"24/09/2021","63.29","60.85","64.50","60.29","4.84K","3.94%"
"23/09/2021","60.89","60.96","61.47","59.50","6.07K","-0.08%"
"22/09/2021","60.94","60.64","61.05","60.20","5.54K","0.73%"
"21/09/2021","60.50","60.95","61.50","60.21","2.43K","-0.85%"
"20/09/2021","61.02","59.59","61.36","58.88","8.92K","2.01%"
"17/09/2021","59.82","59.93","60.48","59.44","6.71K","0.32%"
"16/09/2021","59.63","59.61","60.98","58.64","5.51K","-0.91%"
"15/09/2021","60.18","60.51","61.71","59.10","5.10K","0.03%"
"14/09/2021","60.16","61.80","62.25","59.60","7.05K","-1.97%"
"13/09/2021","61.37","61.23","62.99","61.20","5.21K","0.25%"
"10/09/2021","61.22","63.13","63.17","60.95","2.94K","-2.89%"
"09/09/2021","63.04","62.55","63.36","62.17","3.45K","0.48%"
"08/09/2021","62.74","62.71","63.61","62.27","4.77K","0.74%"
"07/09/2021","62.28","63.03","63.16","61.96","4.40K","-0.53%"
"06/09/2021","62.61","62.48","63.47","62.17","2.32K","1.59%"
"03/09/2021","61.63","61.69","62.75","61.44","3.37K","-0.32%"
"02/09/2021","61.83","60.62","62.03","59.89","1.92K","2.33%"
"01/09/2021","60.42","61.14","62.18","60.00","7.52K","-1.06%"
"31/08/2021","61.07","60.56","61.25","60.26","3.09K","-0.02%"
"30/08/2021","61.08","60.31","61.29","60.15","4.29K","2.97%"
"27/08/2021","59.32","57.84","60.25","57.84","7.80K","3.72%"
"26/08/2021","57.19","56.65","57.86","55.97","1.32K","0.56%"
"25/08/2021","56.87","56.98","57.42","56.19","2.41K","-0.18%"
"24/08/2021","56.97","56.08","57.18","55.79","2.99K","2.34%"
"23/08/2021","55.67","55.53","56.55","55.26","5.65K","1.74%"
"20/08/2021","54.72","54.03","55.20","53.82","4.13K","1.63%"
"19/08/2021","53.84","57.30","57.30","52.86","10.11K","-6.28%"
"18/08/2021","57.45","57.42","58.37","55.73","3.12K","-0.19%"
"17/08/2021","57.56","58.28","58.58","57.37","3.41K","-1.64%"
"16/08/2021","58.52","55.50","58.60","55.46","0.92K","4.99%"
"13/08/2021","55.74","56.73","56.73","55.58","1.51K","-1.57%"
"12/08/2021","56.63","57.99","58.40","56.30","1.92K","-2.60%"
"11/08/2021","58.14","57.37","58.53","56.34","2.38K","0.64%"
"10/08/2021","57.77","57.45","57.92","56.96","1.75K","1.39%"
"09/08/2021","56.98","56.90","57.70","56.25","2.14K","-0.07%"
"06/08/2021","57.02","56.63","57.30","56.54","1.83K","1.21%"
"05/08/2021","56.34","55.95","56.48","55.05","1.86K","0.93%"
"04/08/2021","55.82","54.88","55.93","54.55","1.19K","2.33%"
"03/08/2021","54.55","54.75","55.48","54.42","1.20K","-0.44%"
"02/08/2021","54.79","53.47","55.56","53.46","2.01K","2.05%"
"30/07/2021","53.69","54.15","54.24","53.20","1.35K","-1.32%"
"29/07/2021","54.41","54.42","54.69","53.51","1.89K","0.39%"
"28/07/2021","54.20","53.54","54.53","53.54","1.21K","1.73%"
"27/07/2021","53.28","54.00","54.06","53.20","2.39K","-0.54%"
"26/07/2021","53.57","51.10","53.71","50.96","1.44K","4.51%"
"23/07/2021","51.26","50.40","51.31","50.37","5.45K","0.20%"
"22/07/2021","51.16","52.04","52.58","50.46","4.19K","-2.57%"
"21/07/2021","52.51","51.82","52.65","51.30","5.73K","1.78%"
"20/07/2021","51.59","52.72","52.81","50.87","2.65K","-2.31%"
"19/07/2021","52.81","53.00","54.35","52.40","3.87K","-0.88%"
"16/07/2021","53.28","53.59","53.98","52.74","3.01K","-0.17%"
"15/07/2021","53.37","52.80","53.90","52.30","2.60K","-0.76%"
"14/07/2021","53.78","52.81","55.88","52.05","2.44K","0.98%"
"13/07/2021","53.26","52.15","53.70","51.70","2.09K","2.19%"
"12/07/2021","52.12","54.22","54.22","51.95","2.07K","-4.66%"
"09/07/2021","54.67","53.55","54.86","53.30","3.59K","3.60%"
"08/07/2021","52.77","53.11","53.60","51.32","3.48K","-0.49%"
"07/07/2021","53.03","53.93","55.37","52.90","2.74K","-2.59%"
"06/07/2021","54.44","58.56","58.58","52.68","3.61K","-6.59%"
"05/07/2021","58.28","58.02","58.69","57.97","0.75K","0.90%"
"02/07/2021","57.76","58.41","58.77","57.56","1.40K","-0.52%"
"01/07/2021","58.06","57.09","59.00","57.02","3.68K","2.25%"
"30/06/2021","56.78","55.80","57.03","55.62","5.06K","1.32%"
"29/06/2021","56.04","55.75","56.57","55.61","2.37K","0.25%"
"28/06/2021","55.90","55.89","56.31","55.05","6.24K","0.76%"
"25/06/2021","55.48","55.67","56.16","55.30","8.06K","-0.02%"
"24/06/2021","55.49","54.85","55.73","54.66","5.72K","0.84%"
"23/06/2021","55.03","53.99","55.20","53.88","6.79K","2.36%"
"22/06/2021","53.76","53.23","53.81","53.16","4.31K","1.86%"
"21/06/2021","52.78","52.16","53.31","51.99","3.48K","1.00%"
"18/06/2021","52.26","51.70","52.41","51.61","1.58K","1.91%"
"17/06/2021","51.28","51.33","51.75","50.76","1.93K","-0.85%"
"16/06/2021","51.72","51.90","52.70","51.15","3.02K","-0.08%"
"15/06/2021","51.76","53.01","53.01","51.43","5.30K","-2.87%"
"14/06/2021","53.29","53.43","54.36","52.94","1.42K","0.41%"
"11/06/2021","53.07","53.95","54.20","52.80","2.34K","-1.99%"
"10/06/2021","54.15","53.62","54.33","53.05","1.67K","0.46%"
"09/06/2021","53.90","53.00","54.60","52.81","2.84K","2.51%"
"08/06/2021","52.58","52.33","53.10","52.07","4.05K","1.17%"
"07/06/2021","51.97","49.83","52.50","49.83","0.24K","2.97%"
"04/06/2021","50.47","50.61","51.95","49.80","2.28K","-0.51%"
"03/06/2021","50.73","52.85","53.15","50.66","4.66K","-2.33%"
"02/06/2021","51.94","52.52","52.55","51.44","3.93K","-1.94%"
"01/06/2021","52.97","52.77","53.70","52.32","1.19K","1.40%"
